Date,Close,Volume,Open,High,Low
08/01/2017,0.065,633.0,0.065,0.065,0.065
08/02/2017,0.065,,0.065,0.065,0.065
08/03/2017,0.042,130.0,0.042,0.042,0.042
08/04/2017,0.042,,0.042,0.042,0.042
08/07/2017,0.042,,0.042,0.042,0.042
08/08/2017,0.042,,0.042,0.042,0.042
08/09/2017,0.042,,0.042,0.042,0.042
08/10/2017,0.042,,0.042,0.042,0.042
08/11/2017,0.042,,0.042,0.042,0.042
08/14/2017,0.042,,0.042,0.042,0.042
08/15/2017,0.099,2583.0,0.0921,0.099,0.0921
08/16/2017,0.099,,0.099,0.099,0.099
08/17/2017,0.099,,0.099,0.099,0.099
08/18/2017,0.099,,0.099,0.099,0.099
08/21/2017,0.099,,0.099,0.099,0.099
08/22/2017,0.099,,0.099,0.099,0.099
08/23/2017,0.099,,0.099,0.099,0.099
08/24/2017,0.099,,0.099,0.099,0.099
08/25/2017,0.099,,0.099,0.099,0.099
08/28/2017,0.099,,0.099,0.099,0.099
08/29/2017,0.099,,0.099,0.099,0.099
08/30/2017,0.099,,0.099,0.099,0.099
08/31/2017,0.099,,0.099,0.099,0.099
09/01/2017,0.099,,0.099,0.099,0.099
09/05/2017,0.099,,0.099,0.099,0.099
09/06/2017,0.099,,0.099,0.099,0.099
09/07/2017,0.099,,0.099,0.099,0.099
09/08/2017,0.099,,0.099,0.099,0.099
09/11/2017,0.099,,0.099,0.099,0.099
09/12/2017,0.099,,0.099,0.099,0.099
09/13/2017,0.11,1178.0,0.05,0.11,0.05
09/14/2017,0.11,,0.11,0.11,0.11
09/15/2017,0.11,,0.11,0.11,0.11
09/18/2017,0.11,,0.11,0.11,0.11
09/19/2017,0.11,,0.11,0.11,0.11
09/20/2017,0.11,,0.11,0.11,0.11
09/21/2017,0.11,,0.11,0.11,0.11
09/22/2017,0.11,100.0,0.11,0.11,0.11
09/25/2017,0.11,,0.11,0.11,0.11
09/26/2017,0.11,,0.11,0.11,0.11
09/27/2017,0.11,,0.11,0.11,0.11
09/28/2017,0.11,,0.11,0.11,0.11
09/29/2017,0.11,,0.11,0.11,0.11
10/02/2017,0.11,,0.11,0.11,0.11
10/03/2017,0.11,260.0,0.0312,0.11,0.0312
10/04/2017,0.11,,0.11,0.11,0.11
10/05/2017,0.11,,0.11,0.11,0.11
10/06/2017,0.11,,0.11,0.11,0.11
10/09/2017,0.0985,1359.0,0.1035,0.1035,0.0985
10/10/2017,0.0985,,0.0985,0.0985,0.0985
10/11/2017,0.0985,,0.0985,0.0985,0.0985
10/12/2017,0.0985,,0.0985,0.0985,0.0985
10/13/2017,0.0985,,0.0985,0.0985,0.0985
10/16/2017,0.0985,,0.0985,0.0985,0.0985
10/17/2017,0.148,7123.0,0.0985,0.148,0.0985
10/18/2017,0.144,5310.0,0.144,0.144,0.144
10/19/2017,0.144,,0.144,0.144,0.144
10/20/2017,0.144,,0.144,0.144,0.144
10/23/2017,0.144,,0.144,0.144,0.144
10/24/2017,0.1,850.0,0.032,0.1,0.032
10/25/2017,0.1,,0.1,0.1,0.1
10/26/2017,0.1,,0.1,0.1,0.1
10/27/2017,0.1,,0.1,0.1,0.1
10/30/2017,0.1,,0.1,0.1,0.1
10/31/2017,0.1,,0.1,0.1,0.1
11/01/2017,0.1,6892.0,0.0312,0.1,0.0312
11/02/2017,0.1,,0.1,0.1,0.1
11/03/2017,0.1,,0.1,0.1,0.1
11/06/2017,0.1,3120.0,0.0321,0.1,0.0321
11/07/2017,0.1,,0.1,0.1,0.1
11/08/2017,0.1,,0.1,0.1,0.1
11/09/2017,0.1,,0.1,0.1,0.1
11/10/2017,0.1,200.0,0.1,0.1,0.1
11/13/2017,0.1,,0.1,0.1,0.1
11/14/2017,0.1,,0.1,0.1,0.1
11/15/2017,0.1,,0.1,0.1,0.1
11/16/2017,0.1,,0.1,0.1,0.1
11/17/2017,0.1,,0.1,0.1,0.1
11/20/2017,0.1,,0.1,0.1,0.1
11/21/2017,0.1,,0.1,0.1,0.1
11/22/2017,0.1,,0.1,0.1,0.1
11/24/2017,0.1,,0.1,0.1,0.1
11/27/2017,0.1,,0.1,0.1,0.1
11/28/2017,0.1,,0.1,0.1,0.1
11/29/2017,0.1,,0.1,0.1,0.1
11/30/2017,0.1,,0.1,0.1,0.1
12/01/2017,0.0411,1648.0,0.0411,0.0411,0.0411
12/04/2017,0.1,3962.0,0.0411,0.1,0.0411
12/05/2017,0.1,5030.0,0.1,0.1,0.1
12/06/2017,0.0322,5000.0,0.0411,0.0411,0.0322
12/07/2017,0.0322,,0.0322,0.0322,0.0322
12/08/2017,0.0322,,0.0322,0.0322,0.0322
12/11/2017,0.0322,,0.0322,0.0322,0.0322
12/12/2017,0.0326,477.0,0.0323,0.0326,0.0323
12/13/2017,0.0326,,0.0326,0.0326,0.0326
12/14/2017,0.0326,,0.0326,0.0326,0.0326
12/15/2017,0.0326,,0.0326,0.0326,0.0326
12/18/2017,0.0326,,0.0326,0.0326,0.0326
12/19/2017,0.1,5087.0,0.1,0.1,0.1
12/20/2017,0.145,959.0,0.051,0.145,0.051
12/21/2017,0.145,,0.145,0.145,0.145
12/22/2017,0.0738,616.0,0.052,0.1166,0.052
12/26/2017,0.0738,312.0,0.1671,0.1671,0.0738
12/27/2017,0.0738,,0.0738,0.0738,0.0738
12/28/2017,0.052,240.0,0.052,0.052,0.052
12/29/2017,0.052,320.0,0.052,0.052,0.052
01/02/2018,0.052,,0.052,0.052,0.052
01/03/2018,0.0738,100.0,0.0738,0.0738,0.0738
01/04/2018,0.0738,,0.0738,0.0738,0.0738
01/05/2018,0.0738,484.0,0.052,0.0738,0.052
01/08/2018,0.0738,,0.0738,0.0738,0.0738
01/09/2018,0.1,100.0,0.1,0.1,0.1
01/10/2018,0.1,,0.1,0.1,0.1
01/11/2018,0.1,,0.1,0.1,0.1
01/12/2018,0.1,,0.1,0.1,0.1
01/16/2018,0.1,,0.1,0.1,0.1
01/17/2018,0.1,,0.1,0.1,0.1
01/18/2018,0.052,2000.0,0.116,0.116,0.052
01/19/2018,0.052,,0.052,0.052,0.052
01/22/2018,0.052,,0.052,0.052,0.052
01/23/2018,0.052,,0.052,0.052,0.052
01/24/2018,0.052,,0.052,0.052,0.052
01/25/2018,0.052,,0.052,0.052,0.052
01/26/2018,0.052,,0.052,0.052,0.052
01/29/2018,0.052,,0.052,0.052,0.052
01/30/2018,0.052,,0.052,0.052,0.052
01/31/2018,0.052,,0.052,0.052,0.052
02/01/2018,0.052,,0.052,0.052,0.052
02/02/2018,0.052,,0.052,0.052,0.052
02/05/2018,0.052,,0.052,0.052,0.052
02/06/2018,0.052,2090.0,0.052,0.052,0.052
02/07/2018,0.052,,0.052,0.052,0.052
02/08/2018,0.052,,0.052,0.052,0.052
02/09/2018,0.052,11200.0,0.17,0.17,0.052
02/12/2018,0.051,1002.0,0.051,0.051,0.051
02/13/2018,0.051,,0.051,0.051,0.051
02/14/2018,0.051,,0.051,0.051,0.051
02/15/2018,0.051,,0.051,0.051,0.051
02/16/2018,0.051,,0.051,0.051,0.051
02/20/2018,0.051,,0.051,0.051,0.051
02/21/2018,0.051,,0.051,0.051,0.051
02/22/2018,0.099,124.0,0.099,0.099,0.099
02/23/2018,0.1,2500.0,0.1,0.1,0.1
02/26/2018,0.1179,14844.0,0.03,0.1179,0.03
02/27/2018,0.1179,,0.1179,0.1179,0.1179
02/28/2018,0.1179,,0.1179,0.1179,0.1179
03/01/2018,0.115,100.0,0.115,0.115,0.115
03/02/2018,0.115,,0.115,0.115,0.115
03/05/2018,0.115,,0.115,0.115,0.115
03/06/2018,0.115,,0.115,0.115,0.115
03/07/2018,0.115,,0.115,0.115,0.115
03/08/2018,0.115,,0.115,0.115,0.115
03/09/2018,0.115,,0.115,0.115,0.115
03/12/2018,0.115,200.0,0.006,0.115,0.006
03/13/2018,0.115,,0.115,0.115,0.115
03/14/2018,0.115,,0.115,0.115,0.115
03/15/2018,0.115,,0.115,0.115,0.115
03/16/2018,0.115,,0.115,0.115,0.115
03/19/2018,0.115,126.0,0.115,0.115,0.115
03/20/2018,0.115,,0.115,0.115,0.115
03/21/2018,0.115,,0.115,0.115,0.115
03/22/2018,0.115,,0.115,0.115,0.115
03/23/2018,0.115,,0.115,0.115,0.115
03/26/2018,0.006,155.0,0.006,0.006,0.006
03/27/2018,0.006,,0.006,0.006,0.006
03/28/2018,0.006,,0.006,0.006,0.006
03/29/2018,0.006,,0.006,0.006,0.006
04/02/2018,0.006,,0.006,0.006,0.006
04/03/2018,0.006,,0.006,0.006,0.006
04/04/2018,0.006,,0.006,0.006,0.006
04/05/2018,0.0061,100.0,0.0061,0.0061,0.0061
04/06/2018,0.0061,,0.0061,0.0061,0.0061
04/09/2018,0.0061,1129.0,0.0061,0.0061,0.0061
04/10/2018,0.0061,,0.0061,0.0061,0.0061
04/11/2018,0.099,5163.0,0.1325,0.1325,0.099
04/12/2018,0.15,2200.0,0.0995,0.15,0.0995
04/13/2018,0.15,,0.15,0.15,0.15
04/16/2018,0.15,,0.15,0.15,0.15
04/17/2018,0.15,,0.15,0.15,0.15
04/18/2018,0.15,,0.15,0.15,0.15
04/19/2018,0.007,300.0,0.007,0.007,0.007
04/20/2018,0.007,,0.007,0.007,0.007
04/23/2018,0.007,,0.007,0.007,0.007
04/24/2018,0.007,,0.007,0.007,0.007
04/25/2018,0.0143,310.0,0.0143,0.0143,0.0143
04/26/2018,0.0143,,0.0143,0.0143,0.0143
04/27/2018,0.0143,,0.0143,0.0143,0.0143
04/30/2018,0.0143,,0.0143,0.0143,0.0143
05/01/2018,0.0143,,0.0143,0.0143,0.0143
05/02/2018,0.0143,,0.0143,0.0143,0.0143
05/03/2018,0.018,200.0,0.018,0.018,0.018
05/04/2018,0.018,,0.018,0.018,0.018
05/07/2018,0.018,,0.018,0.018,0.018
05/08/2018,0.018,,0.018,0.018,0.018
05/09/2018,0.018,,0.018,0.018,0.018
05/10/2018,0.018,,0.018,0.018,0.018
05/11/2018,0.018,,0.018,0.018,0.018
05/14/2018,0.018,,0.018,0.018,0.018
05/15/2018,0.018,,0.018,0.018,0.018
05/16/2018,0.018,,0.018,0.018,0.018
05/17/2018,0.018,,0.018,0.018,0.018
05/18/2018,0.018,,0.018,0.018,0.018
05/21/2018,0.018,,0.018,0.018,0.018
05/22/2018,0.018,,0.018,0.018,0.018
05/23/2018,0.018,,0.018,0.018,0.018
05/24/2018,0.018,,0.018,0.018,0.018
05/25/2018,0.018,,0.018,0.018,0.018
05/29/2018,0.018,,0.018,0.018,0.018
05/30/2018,0.018,,0.018,0.018,0.018
05/31/2018,0.018,,0.018,0.018,0.018
06/01/2018,0.018,,0.018,0.018,0.018
06/04/2018,0.018,,0.018,0.018,0.018
06/05/2018,0.018,,0.018,0.018,0.018
06/06/2018,0.015,25000.0,0.018,0.084,0.015
06/07/2018,0.137,767.0,0.15,0.15,0.137
06/08/2018,0.137,,0.137,0.137,0.137
06/11/2018,0.137,,0.137,0.137,0.137
06/12/2018,0.137,,0.137,0.137,0.137
06/13/2018,0.137,,0.137,0.137,0.137
06/14/2018,0.137,,0.137,0.137,0.137
06/15/2018,0.137,,0.137,0.137,0.137
06/18/2018,0.13,2447.0,0.09,0.13,0.09
06/19/2018,0.13,,0.13,0.13,0.13
06/20/2018,0.13,,0.13,0.13,0.13
06/21/2018,0.13,,0.13,0.13,0.13
06/22/2018,0.13,,0.13,0.13,0.13
06/25/2018,0.09,416.0,0.07,0.09,0.07
06/26/2018,0.09,,0.09,0.09,0.09
06/27/2018,0.09,,0.09,0.09,0.09
06/28/2018,0.09,,0.09,0.09,0.09
06/29/2018,0.09,,0.09,0.09,0.09
07/02/2018,0.09,,0.09,0.09,0.09
07/03/2018,0.06,120.0,0.06,0.06,0.06
07/05/2018,0.06,,0.06,0.06,0.06
07/06/2018,0.06,,0.06,0.06,0.06
07/09/2018,0.06,,0.06,0.06,0.06
07/10/2018,0.06,,0.06,0.06,0.06
07/11/2018,0.06,,0.06,0.06,0.06
07/12/2018,0.06,,0.06,0.06,0.06
07/13/2018,0.06,,0.06,0.06,0.06
07/16/2018,0.06,,0.06,0.06,0.06
07/17/2018,0.06,,0.06,0.06,0.06
07/18/2018,0.06,,0.06,0.06,0.06
07/19/2018,0.06,,0.06,0.06,0.06
07/20/2018,0.05,210.0,0.05,0.05,0.05
07/23/2018,0.05,,0.05,0.05,0.05
07/24/2018,0.05,,0.05,0.05,0.05
07/25/2018,0.05,,0.05,0.05,0.05
07/26/2018,0.05,,0.05,0.05,0.05
07/27/2018,0.05,210.0,0.05,0.05,0.05
07/30/2018,0.0255,1067.0,0.1,0.1,0.0255
07/31/2018,0.0255,,0.0255,0.0255,0.0255
08/01/2018,0.0255,,0.0255,0.0255,0.0255
08/02/2018,0.0255,,0.0255,0.0255,0.0255
08/03/2018,0.0255,,0.0255,0.0255,0.0255
08/06/2018,0.025,308.0,0.025,0.025,0.025
08/07/2018,0.025,,0.025,0.025,0.025
08/08/2018,0.025,400.0,0.025,0.025,0.025
08/09/2018,0.1,1600.0,0.1,0.1,0.1
08/10/2018,0.1,,0.1,0.1,0.1
08/13/2018,0.025,5000.0,0.0275,0.0275,0.025
08/14/2018,0.025,,0.025,0.025,0.025
08/15/2018,0.062,4800.0,0.1,0.1,0.05
08/16/2018,0.062,,0.062,0.062,0.062
08/17/2018,0.0505,2800.0,0.0505,0.0505,0.0505
08/20/2018,0.0505,,0.0505,0.0505,0.0505
08/21/2018,0.075,1920.0,0.099,0.099,0.05
08/22/2018,0.099,100.0,0.099,0.099,0.099
08/23/2018,0.099,,0.099,0.099,0.099
08/24/2018,0.099,,0.099,0.099,0.099
08/27/2018,0.099,,0.099,0.099,0.099
08/28/2018,0.099,,0.099,0.099,0.099
08/29/2018,0.099,,0.099,0.099,0.099
08/30/2018,0.099,,0.099,0.099,0.099
08/31/2018,0.099,,0.099,0.099,0.099
09/04/2018,0.099,,0.099,0.099,0.099
09/05/2018,0.099,,0.099,0.099,0.099
09/06/2018,0.099,,0.099,0.099,0.099
09/07/2018,0.099,,0.099,0.099,0.099
09/10/2018,0.099,,0.099,0.099,0.099
09/11/2018,0.0505,120.0,0.0505,0.0505,0.0505
09/12/2018,0.05,10653.0,0.13,0.13,0.05
09/13/2018,0.05,,0.05,0.05,0.05
09/14/2018,0.05,,0.05,0.05,0.05
09/17/2018,0.05,,0.05,0.05,0.05
09/18/2018,0.05,,0.05,0.05,0.05
09/19/2018,0.05,,0.05,0.05,0.05
09/20/2018,0.061,1588.0,0.13,0.13,0.05
09/21/2018,0.114,100.0,0.114,0.114,0.114
09/24/2018,0.114,,0.114,0.114,0.114
09/25/2018,0.114,,0.114,0.114,0.114
09/26/2018,0.114,,0.114,0.114,0.114
09/27/2018,0.114,,0.114,0.114,0.114
09/28/2018,0.114,,0.114,0.114,0.114
10/01/2018,0.114,,0.114,0.114,0.114
10/02/2018,0.114,,0.114,0.114,0.114
10/03/2018,0.114,,0.114,0.114,0.114
10/04/2018,0.114,,0.114,0.114,0.114
10/05/2018,0.114,,0.114,0.114,0.114
10/08/2018,0.114,,0.114,0.114,0.114
10/09/2018,0.114,,0.114,0.114,0.114
10/10/2018,0.114,,0.114,0.114,0.114
10/11/2018,0.114,,0.114,0.114,0.114
10/12/2018,0.114,,0.114,0.114,0.114
10/15/2018,0.114,,0.114,0.114,0.114
10/16/2018,0.114,,0.114,0.114,0.114
10/17/2018,0.114,,0.114,0.114,0.114
10/18/2018,0.114,,0.114,0.114,0.114
10/19/2018,0.114,,0.114,0.114,0.114
10/22/2018,0.114,,0.114,0.114,0.114
10/23/2018,0.114,,0.114,0.114,0.114
10/24/2018,0.114,,0.114,0.114,0.114
10/25/2018,0.114,,0.114,0.114,0.114
10/26/2018,0.114,,0.114,0.114,0.114
10/29/2018,0.114,,0.114,0.114,0.114
10/30/2018,0.114,,0.114,0.114,0.114
10/31/2018,0.114,,0.114,0.114,0.114
11/01/2018,0.114,,0.114,0.114,0.114
11/02/2018,0.0555,167.0,0.0555,0.0555,0.0555
11/05/2018,0.0555,,0.0555,0.0555,0.0555
11/06/2018,0.0555,,0.0555,0.0555,0.0555
11/07/2018,0.0555,,0.0555,0.0555,0.0555
11/08/2018,0.0555,,0.0555,0.0555,0.0555
11/09/2018,0.0555,,0.0555,0.0555,0.0555
11/12/2018,0.0555,,0.0555,0.0555,0.0555
11/13/2018,0.0555,,0.0555,0.0555,0.0555
11/14/2018,0.0555,,0.0555,0.0555,0.0555
11/15/2018,0.0555,,0.0555,0.0555,0.0555
11/16/2018,0.0555,,0.0555,0.0555,0.0555
11/19/2018,0.0555,,0.0555,0.0555,0.0555
11/20/2018,0.0555,,0.0555,0.0555,0.0555
11/21/2018,0.0555,,0.0555,0.0555,0.0555
11/23/2018,0.0555,,0.0555,0.0555,0.0555
11/26/2018,0.0555,,0.0555,0.0555,0.0555
11/27/2018,0.0555,,0.0555,0.0555,0.0555
11/28/2018,0.0555,,0.0555,0.0555,0.0555
11/29/2018,0.12,1140.0,0.12,0.12,0.12
11/30/2018,0.119,833.0,0.119,0.119,0.119
12/03/2018,0.119,,0.119,0.119,0.119
12/04/2018,0.05,9033.0,0.05,0.05,0.05
12/06/2018,0.05,,0.05,0.05,0.05
12/07/2018,0.1185,122.0,0.1185,0.1185,0.1185
12/10/2018,0.05,6000.0,0.05,0.05,0.05
12/11/2018,0.08,2100.0,0.08,0.08,0.08
12/12/2018,0.08,3000.0,0.08,0.08,0.08
12/13/2018,0.08,524.0,0.08,0.08,0.08
12/14/2018,0.08,,0.08,0.08,0.08
12/17/2018,0.08,,0.08,0.08,0.08
12/18/2018,0.08,,0.08,0.08,0.08
12/19/2018,0.08,,0.08,0.08,0.08
12/20/2018,0.0505,100.0,0.0505,0.0505,0.0505
12/21/2018,0.0505,,0.0505,0.0505,0.0505
12/24/2018,0.0505,,0.0505,0.0505,0.0505
12/26/2018,0.0505,,0.0505,0.0505,0.0505
12/27/2018,0.0505,,0.0505,0.0505,0.0505
12/28/2018,0.0505,,0.0505,0.0505,0.0505
12/31/2018,0.1,132.0,0.1,0.1,0.1
01/02/2019,0.055,833.0,0.055,0.055,0.055
01/03/2019,0.07,108.0,0.07,0.07,0.07
01/04/2019,0.07,,0.07,0.07,0.07
01/07/2019,0.07,,0.07,0.07,0.07
01/08/2019,0.07,1638.0,0.07,0.07,0.07
01/09/2019,0.07,,0.07,0.07,0.07
01/10/2019,0.07,,0.07,0.07,0.07
01/11/2019,0.052,415.0,0.052,0.052,0.052
01/14/2019,0.07,100.0,0.07,0.07,0.07
01/15/2019,0.07,,0.07,0.07,0.07
01/16/2019,0.08,48087.0,0.05,0.08,0.04
01/17/2019,0.08,,0.08,0.08,0.08
01/18/2019,0.05,10575.0,0.05,0.0725,0.05
01/22/2019,0.04,29960.0,0.05,0.05,0.04
01/23/2019,0.04,10000.0,0.04,0.04,0.04
01/24/2019,0.04,,0.04,0.04,0.04
01/25/2019,0.04,,0.04,0.04,0.04
01/28/2019,0.04,,0.04,0.04,0.04
01/29/2019,0.04,,0.04,0.04,0.04
01/30/2019,0.04,,0.04,0.04,0.04
01/31/2019,0.04,,0.04,0.04,0.04
02/01/2019,0.04,,0.04,0.04,0.04
02/04/2019,0.04,,0.04,0.04,0.04
02/05/2019,0.0745,160.0,0.0745,0.0745,0.0745
02/06/2019,0.0745,,0.0745,0.0745,0.0745
02/07/2019,0.028,532.0,0.028,0.028,0.028
02/08/2019,0.028,,0.028,0.028,0.028
02/11/2019,0.028,,0.028,0.028,0.028
02/12/2019,0.028,,0.028,0.028,0.028
02/13/2019,0.028,,0.028,0.028,0.028
02/14/2019,0.028,,0.028,0.028,0.028
02/15/2019,0.08,142.0,0.08,0.08,0.08
02/19/2019,0.025,800.0,0.025,0.025,0.025
02/20/2019,0.025,,0.025,0.025,0.025
02/21/2019,0.08,100.0,0.08,0.08,0.08
02/22/2019,0.08,,0.08,0.08,0.08
02/25/2019,0.08,,0.08,0.08,0.08
02/26/2019,0.08,,0.08,0.08,0.08
02/27/2019,0.08,,0.08,0.08,0.08
02/28/2019,0.08,,0.08,0.08,0.08
03/01/2019,0.08,,0.08,0.08,0.08
03/04/2019,0.08,,0.08,0.08,0.08
03/05/2019,0.08,,0.08,0.08,0.08
03/06/2019,0.08,,0.08,0.08,0.08
03/07/2019,0.08,,0.08,0.08,0.08
03/08/2019,0.08,,0.08,0.08,0.08
03/11/2019,0.08,100.0,0.08,0.08,0.08
03/12/2019,0.08,,0.08,0.08,0.08
03/13/2019,0.08,,0.08,0.08,0.08
03/14/2019,0.08,,0.08,0.08,0.08
03/15/2019,0.08,,0.08,0.08,0.08
03/18/2019,0.025,12100.0,0.08,0.08,0.025
03/19/2019,0.06,11200.0,0.0377,0.06,0.0377
03/20/2019,0.06,,0.06,0.06,0.06
03/21/2019,0.06,,0.06,0.06,0.06
03/22/2019,0.06,,0.06,0.06,0.06
03/25/2019,0.06,,0.06,0.06,0.06
03/26/2019,0.06,,0.06,0.06,0.06
03/27/2019,0.06,,0.06,0.06,0.06
03/28/2019,0.06,,0.06,0.06,0.06
03/29/2019,0.06,,0.06,0.06,0.06
04/01/2019,0.06,,0.06,0.06,0.06
04/02/2019,0.0548,3017.0,0.0548,0.0548,0.0548
04/03/2019,0.0548,,0.0548,0.0548,0.0548
04/04/2019,0.0548,,0.0548,0.0548,0.0548
04/05/2019,0.0548,,0.0548,0.0548,0.0548
04/08/2019,0.0548,,0.0548,0.0548,0.0548
04/09/2019,0.0548,,0.0548,0.0548,0.0548
04/10/2019,0.0548,,0.0548,0.0548,0.0548
04/11/2019,0.0548,,0.0548,0.0548,0.0548
04/12/2019,0.1,302.0,0.0887,0.1,0.0887
04/15/2019,0.1,,0.1,0.1,0.1
04/16/2019,0.1,,0.1,0.1,0.1
04/17/2019,0.1,,0.1,0.1,0.1
04/18/2019,0.1,,0.1,0.1,0.1
04/22/2019,0.12,165.0,0.12,0.12,0.12
04/23/2019,0.12,,0.12,0.12,0.12
04/24/2019,0.12,,0.12,0.12,0.12
04/25/2019,0.12,,0.12,0.12,0.12
04/26/2019,0.12,,0.12,0.12,0.12
04/29/2019,0.12,,0.12,0.12,0.12
04/30/2019,0.12,,0.12,0.12,0.12
05/01/2019,0.12,,0.12,0.12,0.12
05/02/2019,0.12,,0.12,0.12,0.12
05/03/2019,0.12,,0.12,0.12,0.12
05/06/2019,0.12,,0.12,0.12,0.12
05/07/2019,0.12,,0.12,0.12,0.12
05/08/2019,0.12,,0.12,0.12,0.12
05/09/2019,0.12,,0.12,0.12,0.12
05/10/2019,0.12,,0.12,0.12,0.12
05/13/2019,0.12,,0.12,0.12,0.12
05/14/2019,0.025,1612.0,0.025,0.025,0.025
05/15/2019,0.025,281.0,0.025,0.025,0.025
05/16/2019,0.025,,0.025,0.025,0.025
05/17/2019,0.025,,0.025,0.025,0.025
05/20/2019,0.025,,0.025,0.025,0.025
05/21/2019,0.124,101.0,0.124,0.124,0.124
05/22/2019,0.124,,0.124,0.124,0.124
05/23/2019,0.124,,0.124,0.124,0.124
05/24/2019,0.124,,0.124,0.124,0.124
05/28/2019,0.124,,0.124,0.124,0.124
05/29/2019,0.124,,0.124,0.124,0.124
05/30/2019,0.124,,0.124,0.124,0.124
05/31/2019,0.124,,0.124,0.124,0.124
06/03/2019,0.124,,0.124,0.124,0.124
06/04/2019,0.1215,300.0,0.025,0.1215,0.025
06/05/2019,0.1215,,0.1215,0.1215,0.1215
06/06/2019,0.1215,,0.1215,0.1215,0.1215
06/07/2019,0.025,131.0,0.025,0.025,0.025
06/10/2019,0.025,,0.025,0.025,0.025
06/11/2019,0.025,,0.025,0.025,0.025
06/12/2019,0.125,13200.0,0.075,0.125,0.075
06/13/2019,0.125,,0.125,0.125,0.125
06/14/2019,0.1,392.0,0.0257,0.1,0.0257
06/17/2019,0.1,,0.1,0.1,0.1
06/18/2019,0.1,,0.1,0.1,0.1
06/19/2019,0.1,,0.1,0.1,0.1
06/20/2019,0.1,,0.1,0.1,0.1
06/21/2019,0.1,,0.1,0.1,0.1
06/24/2019,0.1,,0.1,0.1,0.1
06/25/2019,0.1,,0.1,0.1,0.1
06/26/2019,0.1,,0.1,0.1,0.1
06/27/2019,0.1,,0.1,0.1,0.1
06/28/2019,0.1,,0.1,0.1,0.1
07/01/2019,0.1,200.0,0.05,0.1,0.05
07/02/2019,0.1,,0.1,0.1,0.1
07/03/2019,0.0887,300.0,0.0257,0.0887,0.0257
07/05/2019,0.0887,100.0,0.0887,0.0887,0.0887
07/08/2019,0.1,100.0,0.1,0.1,0.1
07/09/2019,0.1,,0.1,0.1,0.1
07/10/2019,0.1,,0.1,0.1,0.1
07/11/2019,0.1,,0.1,0.1,0.1
07/12/2019,0.1,,0.1,0.1,0.1
07/15/2019,0.1,,0.1,0.1,0.1
07/16/2019,0.1,,0.1,0.1,0.1
07/17/2019,0.1,,0.1,0.1,0.1
07/18/2019,0.1,,0.1,0.1,0.1
07/19/2019,0.1,,0.1,0.1,0.1
07/22/2019,0.1,,0.1,0.1,0.1
07/23/2019,0.1,,0.1,0.1,0.1
07/24/2019,0.1,,0.1,0.1,0.1
07/25/2019,0.1,,0.1,0.1,0.1
07/26/2019,0.1,,0.1,0.1,0.1
07/29/2019,0.1,,0.1,0.1,0.1
07/30/2019,0.1,,0.1,0.1,0.1
07/31/2019,0.1,,0.1,0.1,0.1
08/01/2019,0.1,,0.1,0.1,0.1
08/02/2019,0.1,,0.1,0.1,0.1
08/05/2019,0.1,,0.1,0.1,0.1
08/06/2019,0.1,,0.1,0.1,0.1
08/07/2019,0.1,,0.1,0.1,0.1
08/08/2019,0.1,,0.1,0.1,0.1
08/09/2019,0.0285,340.0,0.0285,0.0285,0.0285
08/12/2019,0.0285,,0.0285,0.0285,0.0285
08/13/2019,0.1,110.0,0.1,0.1,0.1
08/14/2019,0.1,,0.1,0.1,0.1
08/15/2019,0.1,,0.1,0.1,0.1
08/16/2019,0.1,,0.1,0.1,0.1
08/19/2019,0.1,,0.1,0.1,0.1
08/20/2019,0.1,,0.1,0.1,0.1
08/21/2019,0.1,,0.1,0.1,0.1
08/22/2019,0.1,1100.0,0.095,0.1,0.095
08/23/2019,0.1,,0.1,0.1,0.1
08/26/2019,0.1,103.0,0.1,0.1,0.1
08/27/2019,0.1,,0.1,0.1,0.1
08/28/2019,0.1,,0.1,0.1,0.1
08/29/2019,0.1,,0.1,0.1,0.1
08/30/2019,0.1,,0.1,0.1,0.1
09/03/2019,0.1,,0.1,0.1,0.1
09/04/2019,0.1,,0.1,0.1,0.1
09/05/2019,0.1,,0.1,0.1,0.1
09/06/2019,0.095,225.0,0.095,0.095,0.095
09/09/2019,0.1,393.0,0.025,0.1,0.025
09/10/2019,0.1,,0.1,0.1,0.1
09/11/2019,0.1,,0.1,0.1,0.1
09/12/2019,0.1,,0.1,0.1,0.1
09/13/2019,0.1,,0.1,0.1,0.1
09/16/2019,0.1,310.0,0.0437,0.1,0.0437
09/17/2019,0.1,,0.1,0.1,0.1
09/18/2019,0.1,,0.1,0.1,0.1
09/19/2019,0.1,,0.1,0.1,0.1
09/20/2019,0.1,,0.1,0.1,0.1
09/23/2019,0.1,,0.1,0.1,0.1
09/24/2019,0.1,200.0,0.025,0.1,0.025
09/25/2019,0.1,,0.1,0.1,0.1
09/26/2019,0.1,,0.1,0.1,0.1
09/27/2019,0.025,2200.0,0.025,0.025,0.025
09/30/2019,0.031,18000.0,0.031,0.031,0.031
10/01/2019,0.031,,0.031,0.031,0.031
10/02/2019,0.097,100.0,0.097,0.097,0.097
10/03/2019,0.096,2007.0,0.096,0.096,0.096
10/04/2019,0.096,,0.096,0.096,0.096
10/07/2019,0.096,,0.096,0.096,0.096
